x,y,LOCAL_MONTH,SNOW_ON_GROUND_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,TOTAL_RAIN,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION,MAX_TEMPERATURE,LOCAL_DATE,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND,ID,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,LOCAL_YEAR,DIRECTION_MAX_GUST_FLAG,MAX_REL_HUMIDITY
-120.8,50.935,7,,1166658,9,,,0,BC,,,0,19,2020-07-05 00:00:00,,14,,0,1166658.2020.7.5,RED LAKE,,0,,,,,5,,,,0,4,2020,,
-120.8,50.935,7,,1166658,8,,,0,BC,,,0,20,2020-07-06 00:00:00,,14,,0,1166658.2020.7.6,RED LAKE,,0,,,,,6,,,,0,4,2020,,
-120.8,50.935,7,,1166658,8,,,13.4,BC,,,13.4,15,2020-07-07 00:00:00,,11.5,,0,1166658.2020.7.7,RED LAKE,,0,,,,,7,,,,0,6.5,2020,,
-120.8,50.935,7,,1166658,8,,,1.4,BC,,,1.4,17,2020-07-08 00:00:00,,12.5,,0,1166658.2020.7.8,RED LAKE,,0,,,,,8,,,,0,5.5,2020,,
-120.8,50.935,7,,1166658,7,,,0,BC,,,0,18,2020-07-09 00:00:00,,12.5,,0,1166658.2020.7.9,RED LAKE,,0,,,,,9,,,,0,5.5,2020,,
-120.8,50.935,7,,1166658,7,,,0,BC,,,0,19,2020-07-10 00:00:00,,13,,0,1166658.2020.7.10,RED LAKE,,0,,,,,10,,,,0,5,2020,,
-120.8,50.935,7,,1166658,9,,,0,BC,,,0,15.5,2020-07-11 00:00:00,,12.3,,0,1166658.2020.7.11,RED LAKE,,0,,,,,11,,,,0,5.7,2020,,
-120.8,50.935,7,,1166658,6.5,,,4.4,BC,,,4.4,14,2020-07-12 00:00:00,,10.3,,0,1166658.2020.7.12,RED LAKE,,0,,,,,12,,,,0,7.7,2020,,
-120.8,50.935,7,,1166658,4,,,0,BC,,,0,19,2020-07-13 00:00:00,,11.5,,0,1166658.2020.7.13,RED LAKE,,0,,,,,13,,,,0,6.5,2020,,
-120.8,50.935,7,,1166658,8,,,0,BC,,,0,24,2020-07-14 00:00:00,,16,,0,1166658.2020.7.14,RED LAKE,,0,,,,,14,,,,0,2,2020,,
-120.8,50.935,7,,1166658,8,,,0,BC,,,0,24,2020-07-15 00:00:00,,16,,0,1166658.2020.7.15,RED LAKE,,0,,,,,15,,,,0,2,2020,,
-120.8,50.935,7,,1166658,11,,,0,BC,,,0,23,2020-07-16 00:00:00,,17,,0,1166658.2020.7.16,RED LAKE,,0,,,,,16,,,,0,1,2020,,
-120.8,50.935,7,,1166658,9,,,0,BC,,,0,23,2020-07-17 00:00:00,,16,,0,1166658.2020.7.17,RED LAKE,,0,,,,,17,,,,0,2,2020,,
-120.8,50.935,7,,1166658,8,,,1.4,BC,,,1.4,23.5,2020-07-18 00:00:00,,15.8,,0,1166658.2020.7.18,RED LAKE,,0,,,,,18,,,,0,2.2,2020,,
-120.8,50.935,7,,1166658,10,,,0,BC,,,0,24,2020-07-19 00:00:00,,17,,0,1166658.2020.7.19,RED LAKE,,0,,,,,19,,,,0,1,2020,,
-120.8,50.935,7,,1166658,10,,,0,BC,,,0,28,2020-07-20 00:00:00,,19,,0,1166658.2020.7.20,RED LAKE,,0,,,,,20,,,,1,0,2020,,
-120.8,50.935,7,,1166658,10,,,0,BC,,,0,27,2020-07-21 00:00:00,,18.5,,0,1166658.2020.7.21,RED LAKE,,0,,,,,21,,,,0.5,0,2020,,
-120.8,50.935,7,,1166658,13,,,3.4,BC,,,3.4,25,2020-07-22 00:00:00,,19,,0,1166658.2020.7.22,RED LAKE,,0,,,,,22,,,,1,0,2020,,
-120.8,50.935,7,,1166658,13,,,11,BC,,,11,23,2020-07-23 00:00:00,,18,,0,1166658.2020.7.23,RED LAKE,,0,,,,,23,,,,0,0,2020,,
-120.8,50.935,7,,1166658,8,,,3.4,BC,,,3.4,15,2020-07-24 00:00:00,,11.5,,0,1166658.2020.7.24,RED LAKE,,0,,,,,24,,,,0,6.5,2020,,
-120.8,50.935,7,,1166658,6.5,,,0,BC,,,0,23,2020-07-25 00:00:00,,14.8,,0,1166658.2020.7.25,RED LAKE,,0,,,,,25,,,,0,3.2,2020,,
-120.8,50.935,7,,1166658,8,,,0,BC,,,0,27.5,2020-07-26 00:00:00,,17.8,,0,1166658.2020.7.26,RED LAKE,,0,,,,,26,,,,0,0.2,2020,,
-120.8,50.935,7,,1166658,12,,,0,BC,,,0,30,2020-07-27 00:00:00,,21,,0,1166658.2020.7.27,RED LAKE,,0,,,,,27,,,,3,0,2020,,
-120.8,50.935,7,,1166658,13,,,0,BC,,,0,28.5,2020-07-28 00:00:00,,20.8,,0,1166658.2020.7.28,RED LAKE,,0,,,,,28,,,,2.8,0,2020,,
-120.8,50.935,7,,1166658,12,,,0,BC,,,0,28.5,2020-07-29 00:00:00,,20.3,,0,1166658.2020.7.29,RED LAKE,,0,,,,,29,,,,2.3,0,2020,,
-120.8,50.935,7,,1166658,12,,,0,BC,,,0,31,2020-07-30 00:00:00,,21.5,,0,1166658.2020.7.30,RED LAKE,,0,,,,,30,,,,3.5,0,2020,,
-120.8,50.935,7,,1166658,14,,,1.4,BC,,,1.4,30,2020-07-31 00:00:00,,22,,0,1166658.2020.7.31,RED LAKE,,0,,,,,31,,,,4,0,2020,,
-120.8,50.935,8,,1166658,9,,,0,BC,,,0,29,2020-08-01 00:00:00,,19,,0,1166658.2020.8.1,RED LAKE,,0,,,,,1,,,,1,0,2020,,
-120.8,50.935,8,,1166658,13,,,1.6,BC,,,1.6,27,2020-08-02 00:00:00,,20,,0,1166658.2020.8.2,RED LAKE,,0,,,,,2,,,,2,0,2020,,
-120.8,50.935,8,,1166658,10,,,0,BC,,,0,25,2020-08-03 00:00:00,,17.5,,0,1166658.2020.8.3,RED LAKE,,0,,,,,3,,,,0,0.5,2020,,
-120.8,50.935,8,,1166658,8,,,0,BC,,,0,29,2020-08-04 00:00:00,,18.5,,0,1166658.2020.8.4,RED LAKE,,0,,,,,4,,,,0.5,0,2020,,
-120.8,50.935,8,,1166658,11.5,,,0,BC,,,0,28,2020-08-05 00:00:00,,19.8,,0,1166658.2020.8.5,RED LAKE,,0,,,,,5,,,,1.8,0,2020,,
-120.8,50.935,8,,1166658,9,,,16.2,BC,,,16.2,15,2020-08-06 00:00:00,,12,,0,1166658.2020.8.6,RED LAKE,,0,,,,,6,,,,0,6,2020,,
-120.8,50.935,8,,1166658,6,,,1.6,BC,,,1.6,14.5,2020-08-07 00:00:00,,10.3,,0,1166658.2020.8.7,RED LAKE,,0,,,,,7,,,,0,7.7,2020,,
-120.8,50.935,8,,1166658,7,,,0,BC,,,0,16,2020-08-08 00:00:00,,11.5,,0,1166658.2020.8.8,RED LAKE,,0,,,,,8,,,,0,6.5,2020,,
-120.8,50.935,8,,1166658,4,,,0,BC,,,0,22,2020-08-09 00:00:00,,13,,0,1166658.2020.8.9,RED LAKE,,0,,,,,9,,,,0,5,2020,,
-120.8,50.935,8,,1166658,9.5,,,2,BC,,,2,22.5,2020-08-10 00:00:00,,16,,0,1166658.2020.8.10,RED LAKE,,0,,,,,10,,,,0,2,2020,,
-120.8,50.935,8,,1166658,7,,,0,BC,,,0,18,2020-08-11 00:00:00,,12.5,,0,1166658.2020.8.11,RED LAKE,,0,,,,,11,,,,0,5.5,2020,,
-120.8,50.935,8,,1166658,3.5,,,0,BC,,,0,18,2020-08-12 00:00:00,,10.8,,0,1166658.2020.8.12,RED LAKE,,0,,,,,12,,,,0,7.2,2020,,
-120.8,50.935,8,,1166658,7,,,0,BC,,,0,21,2020-08-13 00:00:00,,14,,0,1166658.2020.8.13,RED LAKE,,0,,,,,13,,,,0,4,2020,,
-120.8,50.935,8,,1166658,7.5,,,0,BC,,,0,23,2020-08-14 00:00:00,,15.3,,0,1166658.2020.8.14,RED LAKE,,0,,,,,14,,,,0,2.7,2020,,
-120.8,50.935,8,,1166658,7.5,,,0,BC,,,0,28,2020-08-15 00:00:00,,17.8,,0,1166658.2020.8.15,RED LAKE,,0,,,,,15,,,,0,0.2,2020,,
-120.8,50.935,8,,1166658,9,,,0,BC,,,0,30.5,2020-08-16 00:00:00,,19.8,,0,1166658.2020.8.16,RED LAKE,,0,,,,,16,,,,1.8,0,2020,,
-120.8,50.935,8,,1166658,17,,,0,BC,,,0,29.5,2020-08-17 00:00:00,,23.3,,0,1166658.2020.8.17,RED LAKE,,0,,,,,17,,,,5.3,0,2020,,
-120.8,50.935,8,,1166658,14,,,0,BC,,,0,28,2020-08-18 00:00:00,,21,,0,1166658.2020.8.18,RED LAKE,,0,,,,,18,,,,3,0,2020,,
-120.8,50.935,8,,1166658,10,,,7.4,BC,,,7.4,25,2020-08-19 00:00:00,,17.5,,0,1166658.2020.8.19,RED LAKE,,0,,,,,19,,,,0,0.5,2020,,
-120.8,50.935,8,,1166658,10,,,0,BC,,,0,22.5,2020-08-20 00:00:00,,16.3,,0,1166658.2020.8.20,RED LAKE,,0,,,,,20,,,,0,1.7,2020,,
-120.8,50.935,8,,1166658,9.5,,,0,BC,,,0,18,2020-08-21 00:00:00,,13.8,,0,1166658.2020.8.21,RED LAKE,,0,,,,,21,,,,0,4.2,2020,,
-120.8,50.935,8,,1166658,7,,,0,BC,,,0,19,2020-08-22 00:00:00,,13,,0,1166658.2020.8.22,RED LAKE,,0,,,,,22,,,,0,5,2020,,
-120.8,50.935,8,,1166658,6.5,,,2.4,BC,,,2.4,18,2020-08-23 00:00:00,,12.3,,0,1166658.2020.8.23,RED LAKE,,0,,,,,23,,,,0,5.7,2020,,
-120.8,50.935,8,,1166658,6.5,,,0,BC,,,0,17.5,2020-08-24 00:00:00,,12,,0,1166658.2020.8.24,RED LAKE,,0,,,,,24,,,,0,6,2020,,
-120.8,50.935,8,,1166658,5,,,0,BC,,,0,22,2020-08-25 00:00:00,,13.5,,0,1166658.2020.8.25,RED LAKE,,0,,,,,25,,,,0,4.5,2020,,
-120.8,50.935,8,,1166658,5,,,0,BC,,,0,22.5,2020-08-26 00:00:00,,13.8,,0,1166658.2020.8.26,RED LAKE,,0,,,,,26,,,,0,4.2,2020,,
-120.8,50.935,8,,1166658,7,,,0,BC,,,0,24,2020-08-27 00:00:00,,15.5,,0,1166658.2020.8.27,RED LAKE,,0,,,,,27,,,,0,2.5,2020,,
-120.8,50.935,8,,1166658,7,,,0,BC,,,0,23.5,2020-08-28 00:00:00,,15.3,,0,1166658.2020.8.28,RED LAKE,,0,,,,,28,,,,0,2.7,2020,,
-120.8,50.935,8,,1166658,6,,,0,BC,,,0,20,2020-08-29 00:00:00,,13,,0,1166658.2020.8.29,RED LAKE,,0,,,,,29,,,,0,5,2020,,
-120.8,50.935,8,,1166658,5.5,,,0.8,BC,,,0.8,17,2020-08-30 00:00:00,,11.3,,0,1166658.2020.8.30,RED LAKE,,0,,,,,30,,,,0,6.7,2020,,
-120.8,50.935,9,,1166658,8,,,2,BC,,,2,23,2020-09-01 00:00:00,,15.5,,0,1166658.2020.9.1,RED LAKE,,0,,,,,1,,,,0,2.5,2020,,
-120.8,50.935,9,,1166658,10,,,0,BC,,,0,24,2020-09-02 00:00:00,,17,,0,1166658.2020.9.2,RED LAKE,,0,,,,,2,,,,0,1,2020,,
-120.8,50.935,9,,1166658,8.5,,,0,BC,,,0,24,2020-09-03 00:00:00,,16.3,,0,1166658.2020.9.3,RED LAKE,,0,,,,,3,,,,0,1.7,2020,,
-120.8,50.935,9,,1166658,9,,,0,BC,,,0,26,2020-09-04 00:00:00,,17.5,,0,1166658.2020.9.4,RED LAKE,,0,,,,,4,,,,0,0.5,2020,,
-120.8,50.935,9,,1166658,10.5,,,0,BC,,,0,29,2020-09-05 00:00:00,,19.8,,0,1166658.2020.9.5,RED LAKE,,0,,,,,5,,,,1.8,0,2020,,
-120.8,50.935,9,,1166658,10,,,0,BC,,,0,24.5,2020-09-06 00:00:00,,17.3,,0,1166658.2020.9.6,RED LAKE,,0,,,,,6,,,,0,0.7,2020,,
-120.8,50.935,9,,1166658,8,,,0,BC,,,0,22.5,2020-09-07 00:00:00,,15.3,,0,1166658.2020.9.7,RED LAKE,,0,,,,,7,,,,0,2.7,2020,,
-120.8,50.935,9,,1166658,6,,,0,BC,,,0,24,2020-09-08 00:00:00,,15,,0,1166658.2020.9.8,RED LAKE,,0,,,,,8,,,,0,3,2020,,
-120.8,50.935,9,,1166658,8.5,,,0,BC,,,0,28.5,2020-09-09 00:00:00,,18.5,,0,1166658.2020.9.9,RED LAKE,,0,,,,,9,,,,0.5,0,2020,,
-120.8,50.935,9,,1166658,10,,,0,BC,,,0,27.5,2020-09-10 00:00:00,,18.8,,0,1166658.2020.9.10,RED LAKE,,0,,,,,10,,,,0.8,0,2020,,
-120.8,50.935,9,,1166658,10,,,0,BC,,,0,30,2020-09-11 00:00:00,,20,,0,1166658.2020.9.11,RED LAKE,,0,,,,,11,,,,2,0,2020,,
-120.8,50.935,9,,1166658,11,,,0,BC,,,0,28,2020-09-12 00:00:00,,19.5,,0,1166658.2020.9.12,RED LAKE,,0,,,,,12,,,,1.5,0,2020,,
-120.8,50.935,9,,1166658,7.5,,,0,BC,,,0,19,2020-09-13 00:00:00,,13.3,,0,1166658.2020.9.13,RED LAKE,,0,,,,,13,,,,0,4.7,2020,,
-120.8,50.935,9,,1166658,7,,,1.2,BC,,,1.2,21.5,2020-09-14 00:00:00,,14.3,,0,1166658.2020.9.14,RED LAKE,,0,,,,,14,,,,0,3.7,2020,,
-120.8,50.935,9,,1166658,7,,,0,BC,,,0,22,2020-09-15 00:00:00,,14.5,,0,1166658.2020.9.15,RED LAKE,,0,,,,,15,,,,0,3.5,2020,,
-120.8,50.935,9,,1166658,10,,,0,BC,,,0,23.5,2020-09-16 00:00:00,,16.8,,0,1166658.2020.9.16,RED LAKE,,0,,,,,16,,,,0,1.2,2020,,
-120.8,50.935,9,,1166658,10,,,0,BC,,,0,24,2020-09-17 00:00:00,,17,,0,1166658.2020.9.17,RED LAKE,,0,,,,,17,,,,0,1,2020,,
-120.8,50.935,9,,1166658,9,,,1.2,BC,,,1.2,22.5,2020-09-18 00:00:00,,15.8,,0,1166658.2020.9.18,RED LAKE,,0,,,,,18,,,,0,2.2,2020,,
-120.8,50.935,9,,1166658,8.5,,,9.2,BC,,,9.2,12,2020-09-19 00:00:00,,10.3,,0,1166658.2020.9.19,RED LAKE,,0,,,,,19,,,,0,7.7,2020,,
-120.8,50.935,9,,1166658,7,,,0,BC,,,0,20,2020-09-20 00:00:00,,13.5,,0,1166658.2020.9.20,RED LAKE,,0,,,,,20,,,,0,4.5,2020,,
-120.8,50.935,9,,1166658,6,,,0,BC,,,0,17,2020-09-21 00:00:00,,11.5,,0,1166658.2020.9.21,RED LAKE,,0,,,,,21,,,,0,6.5,2020,,
-120.8,50.935,9,,1166658,6,,,0,BC,,,0,19,2020-09-22 00:00:00,,12.5,,0,1166658.2020.9.22,RED LAKE,,0,,,,,22,,,,0,5.5,2020,,
-120.8,50.935,9,,1166658,8.5,,,7.6,BC,,,7.6,12,2020-09-23 00:00:00,,10.3,,0,1166658.2020.9.23,RED LAKE,,0,,,,,23,,,,0,7.7,2020,,
-120.8,50.935,9,,1166658,8.5,,,0,BC,,,0,15,2020-09-24 00:00:00,,11.8,,0,1166658.2020.9.24,RED LAKE,,0,,,,,24,,,,0,6.2,2020,,
-120.8,50.935,9,,1166658,6,,,4,BC,,,4,15.5,2020-09-25 00:00:00,,10.8,,0,1166658.2020.9.25,RED LAKE,,0,,,,,25,,,,0,7.2,2020,,
-120.8,50.935,9,,1166658,1,,,0,BC,,,0,13,2020-09-26 00:00:00,,7,,0,1166658.2020.9.26,RED LAKE,,0,,,,,26,,,,0,11,2020,,
-120.8,50.935,9,,1166658,1,,,0,BC,,,0,14,2020-09-27 00:00:00,,7.5,,0,1166658.2020.9.27,RED LAKE,,0,,,,,27,,,,0,10.5,2020,,
-120.8,50.935,9,,1166658,4,,,0,BC,,,0,19,2020-09-28 00:00:00,,11.5,,0,1166658.2020.9.28,RED LAKE,,0,,,,,28,,,,0,6.5,2020,,
-120.8,50.935,9,,1166658,4,,,0,BC,,,0,21.5,2020-09-29 00:00:00,,12.8,,0,1166658.2020.9.29,RED LAKE,,0,,,,,29,,,,0,5.2,2020,,
-120.8,50.935,9,,1166658,4.5,,,0,BC,,,0,19.5,2020-09-30 00:00:00,,12,,0,1166658.2020.9.30,RED LAKE,,0,,,,,30,,,,0,6,2020,,
-120.8,50.935,10,,1166658,7.5,,,0,BC,,,0,18,2020-10-01 00:00:00,,12.8,,0,1166658.2020.10.1,RED LAKE,,0,,,,,1,,,,0,5.2,2020,,
-120.8,50.935,10,,1166658,5,,,0,BC,,,0,20,2020-10-02 00:00:00,,12.5,,0,1166658.2020.10.2,RED LAKE,,0,,,,,2,,,,0,5.5,2020,,
-120.8,50.935,10,,1166658,4,,,1.6,BC,,,1.6,21,2020-10-03 00:00:00,,12.5,,0,1166658.2020.10.3,RED LAKE,,0,,,,,3,,,,0,5.5,2020,,
-120.8,50.935,10,,1166658,6,,,0,BC,,,0,16,2020-10-04 00:00:00,,11,,0,1166658.2020.10.4,RED LAKE,,0,,,,,4,,,,0,7,2020,,
-120.8,50.935,10,,1166658,5,,,0,BC,,,0,17,2020-10-05 00:00:00,,11,,0,1166658.2020.10.5,RED LAKE,,0,,,,,5,,,,0,7,2020,,
-120.8,50.935,10,,1166658,7,,,0,BC,,,0,17,2020-10-06 00:00:00,,12,,0,1166658.2020.10.6,RED LAKE,,0,,,,,6,,,,0,6,2020,,
-120.8,50.935,10,,1166658,8.5,,,0,BC,,,0,19,2020-10-07 00:00:00,,13.8,,0,1166658.2020.10.7,RED LAKE,,0,,,,,7,,,,0,4.2,2020,,
-120.8,50.935,10,,1166658,9,,,2,BC,,,2,16.5,2020-10-08 00:00:00,,12.8,,0,1166658.2020.10.8,RED LAKE,,0,,,,,8,,,,0,5.2,2020,,
-120.8,50.935,10,,1166658,7,,,0,BC,,,0,15,2020-10-09 00:00:00,,11,,0,1166658.2020.10.9,RED LAKE,,0,,,,,9,,,,0,7,2020,,
-120.8,50.935,10,,1166658,5,,,9.2,BC,,,9.2,12,2020-10-10 00:00:00,,8.5,,0,1166658.2020.10.10,RED LAKE,,0,,,,,10,,,,0,9.5,2020,,
-120.8,50.935,10,,1166658,-2,,,0,BC,,,7.6,6,2020-10-11 00:00:00,,2,,0,1166658.2020.10.11,RED LAKE,,7.6,,,,,11,,,,0,16,2020,,
-120.8,50.935,10,,1166658,-0.5,,,0,BC,,,5,6,2020-10-12 00:00:00,,2.8,,7,1166658.2020.10.12,RED LAKE,,5,,,,,12,,,,0,15.2,2020,,
-120.8,50.935,10,,1166658,-1,,,2.6,BC,,,3.4,4,2020-10-13 00:00:00,,1.5,,5,1166658.2020.10.13,RED LAKE,,0.8,,,,,13,,,,0,16.5,2020,,
-120.8,50.935,10,,1166658,-1.5,,,4.6,BC,,,4.6,6,2020-10-14 00:00:00,,2.3,,0,1166658.2020.10.14,RED LAKE,,0,,,,,14,,,,0,15.7,2020,,
-120.8,50.935,10,,1166658,-1,,,1.6,BC,,,1.6,11,2020-10-15 00:00:00,,5,,0,1166658.2020.10.15,RED LAKE,,0,,,,,15,,,,0,13,2020,,
-120.8,50.935,10,,1166658,1,,,0.4,BC,,,0.4,11,2020-10-16 00:00:00,,6,,0,1166658.2020.10.16,RED LAKE,,0,,,,,16,,,,0,12,2020,,
-120.8,50.935,10,,1166658,-3,,,0,BC,,,2.6,5,2020-10-17 00:00:00,,1,,0,1166658.2020.10.17,RED LAKE,,2.6,,,,,17,,,,0,17,2020,,
-120.8,50.935,10,,1166658,-1,,,0,BC,,,0,11.5,2020-10-18 00:00:00,,5.3,,2,1166658.2020.10.18,RED LAKE,,0,,,,,18,,,,0,12.7,2020,,
-120.8,50.935,10,,1166658,-2,,,1,BC,,,1.8,4,2020-10-19 00:00:00,,1,,1,1166658.2020.10.19,RED LAKE,,0.8,,,,,19,,,,0,17,2020,,
-120.8,50.935,10,,1166658,-2,,,0,BC,,,7.6,4.5,2020-10-20 00:00:00,,1.3,,1,1166658.2020.10.20,RED LAKE,,7.6,,,,,20,,,,0,16.7,2020,,
-120.8,50.935,10,,1166658,-3,,,0,BC,,,0,1.5,2020-10-21 00:00:00,,-0.8,,7,1166658.2020.10.21,RED LAKE,,0,,,,,21,,,,0,18.8,2020,,
-120.8,50.935,10,,1166658,-6.5,,,0,BC,,,5.4,-1.5,2020-10-22 00:00:00,,-4,,3,1166658.2020.10.22,RED LAKE,,5.4,,,,,22,,,,0,22,2020,,
-120.8,50.935,10,,1166658,-6,,,0,BC,,,9.6,-1.5,2020-10-23 00:00:00,,-3.8,,8,1166658.2020.10.23,RED LAKE,,9.6,,,,,23,,,,0,21.8,2020,,
-120.8,50.935,10,,1166658,-13,,,0,BC,T,,0,-8,2020-10-24 00:00:00,T,-10.5,,15,1166658.2020.10.24,RED LAKE,,0,,,,,24,,,,0,28.5,2020,,
-120.8,50.935,10,,1166658,-14,,,0,BC,,,2,-4.5,2020-10-25 00:00:00,,-9.3,,15,1166658.2020.10.25,RED LAKE,,2,,,,,25,,,,0,27.3,2020,,
-120.8,50.935,10,,1166658,-8.5,,,0,BC,,,0,0.5,2020-10-26 00:00:00,,-4,,16,1166658.2020.10.26,RED LAKE,,0,,,,,26,,,,0,22,2020,,
-120.8,50.935,10,,1166658,-3.5,,,0.4,BC,,,0.4,1.5,2020-10-27 00:00:00,,-1,,16,1166658.2020.10.27,RED LAKE,,0,,,,,27,,,,0,19,2020,,
-120.8,50.935,10,,1166658,-0.5,,,1,BC,,,1,3,2020-10-28 00:00:00,,1.3,,13,1166658.2020.10.28,RED LAKE,,0,,,,,28,,,,0,16.7,2020,,
-120.8,50.935,10,,1166658,-1,,,1.2,BC,,,1.2,3.5,2020-10-29 00:00:00,,1.3,,9,1166658.2020.10.29,RED LAKE,,0,,,,,29,,,,0,16.7,2020,,
-120.8,50.935,10,,1166658,-0.5,,,1.8,BC,,,1.8,7,2020-10-30 00:00:00,,3.3,,5,1166658.2020.10.30,RED LAKE,,0,,,,,30,,,,0,14.7,2020,,
-120.8,50.935,10,,1166658,-3,,,0,BC,,,0,5.5,2020-10-31 00:00:00,,1.3,,3,1166658.2020.10.31,RED LAKE,,0,,,,,31,,,,0,16.7,2020,,
-120.8,50.935,11,,1166658,-3,,,0,BC,,,0,5.5,2020-11-01 00:00:00,,1.3,,0,1166658.2020.11.1,RED LAKE,,0,,,,,1,,,,0,16.7,2020,,
-120.8,50.935,11,,1166658,-1,,,1,BC,,,1,8,2020-11-02 00:00:00,,3.5,,0,1166658.2020.11.2,RED LAKE,,0,,,,,2,,,,0,14.5,2020,,
-120.8,50.935,11,,1166658,3,,,0,BC,,,0,5,2020-11-03 00:00:00,,4,,0,1166658.2020.11.3,RED LAKE,,0,,,,,3,,,,0,14,2020,,
-120.8,50.935,11,,1166658,3.5,,,0,BC,,,0,9,2020-11-04 00:00:00,,6.3,,0,1166658.2020.11.4,RED LAKE,,0,,,,,4,,,,0,11.7,2020,,
-120.8,50.935,11,,1166658,1,,,0,BC,T,,0,7.5,2020-11-05 00:00:00,,4.3,,0,1166658.2020.11.5,RED LAKE,,0,,,,T,5,,,,0,13.7,2020,,
-120.8,50.935,11,,1166658,-5,,,0,BC,,,0.6,2,2020-11-06 00:00:00,,-1.5,,0,1166658.2020.11.6,RED LAKE,,0.6,,,,,6,,,,0,19.5,2020,,
-120.8,50.935,11,,1166658,-6.5,,,0,BC,,,1.8,-3,2020-11-07 00:00:00,,-4.8,,0,1166658.2020.11.7,RED LAKE,,1.8,,,,,7,,,,0,22.8,2020,,
-120.8,50.935,11,,1166658,-10,,,0,BC,,,0,-3,2020-11-08 00:00:00,,-6.5,,2,1166658.2020.11.8,RED LAKE,,0,,,,,8,,,,0,24.5,2020,,
-120.8,50.935,11,,1166658,-10,,,0,BC,,,11.4,-3,2020-11-09 00:00:00,,-6.5,,2,1166658.2020.11.9,RED LAKE,,11.4,,,,,9,,,,0,24.5,2020,,
-120.8,50.935,11,,1166658,-9,,,0,BC,,,7.6,-3,2020-11-12 00:00:00,,-6,,10,1166658.2020.11.12,RED LAKE,,7.6,,,,,12,,,,0,24,2020,,
-120.8,50.935,11,,1166658,-4,,,0,BC,,,14,0,2020-11-13 00:00:00,,-2,,16,1166658.2020.11.13,RED LAKE,,14,,,,,13,,,,0,20,2020,,
-120.8,50.935,11,,1166658,-9,,,0,BC,,,4,0,2020-11-14 00:00:00,,-4.5,,29,1166658.2020.11.14,RED LAKE,,4,,,,,14,,,,0,22.5,2020,,
-120.8,50.935,11,,1166658,-4,,,0,BC,,,0,3,2020-11-15 00:00:00,,-0.5,,27,1166658.2020.11.15,RED LAKE,,0,,,,,15,,,,0,18.5,2020,,
-120.8,50.935,11,,1166658,-4,,,0,BC,,,8.2,1,2020-11-16 00:00:00,,-1.5,,23,1166658.2020.11.16,RED LAKE,,8.2,,,,,16,,,,0,19.5,2020,,
-120.8,50.935,11,,1166658,-2,,,0,BC,,,0,6,2020-11-17 00:00:00,,2,,28,1166658.2020.11.17,RED LAKE,,0,,,,,17,,,,0,16,2020,,
-120.8,50.935,11,,1166658,-1,,,0,BC,,,5,2,2020-11-18 00:00:00,,0.5,,20,1166658.2020.11.18,RED LAKE,,5,,,,T,18,,,,0,17.5,2020,,
-120.8,50.935,11,,1166658,-3.5,,,0,BC,,,0,3.5,2020-11-19 00:00:00,,0,,21,1166658.2020.11.19,RED LAKE,,0,,,,,19,,,,0,18,2020,,
-120.8,50.935,11,,1166658,-5,,,0,BC,T,,0,2,2020-11-20 00:00:00,T,-1.5,,18,1166658.2020.11.20,RED LAKE,,0,,,,,20,,,,0,19.5,2020,,
-120.8,50.935,11,,1166658,-6,,,0,BC,,,0,2,2020-11-21 00:00:00,,-2,,18,1166658.2020.11.21,RED LAKE,,0,,,,,21,,,,0,20,2020,,
-120.8,50.935,11,,1166658,-4.5,,,0,BC,,,0,0,2020-11-22 00:00:00,,-2.3,,18,1166658.2020.11.22,RED LAKE,,0,,,,,22,,,,0,20.3,2020,,
-120.8,50.935,11,,1166658,-4.5,,,0,BC,,,0,1,2020-11-23 00:00:00,,-1.8,,18,1166658.2020.11.23,RED LAKE,,0,,,,,23,,,,0,19.8,2020,,
-120.8,50.935,11,,1166658,-4.5,,,0,BC,,,10,2,2020-11-24 00:00:00,,-1.3,,18,1166658.2020.11.24,RED LAKE,,10,,,,,24,,,,0,19.3,2020,,
-120.8,50.935,11,,1166658,-4.5,,,0,BC,,,0,2,2020-11-25 00:00:00,,-1.3,,28,1166658.2020.11.25,RED LAKE,,0,,,,,25,,,,0,19.3,2020,,
-120.8,50.935,11,,1166658,-5,,,0,BC,,,0,0,2020-11-26 00:00:00,,-2.5,,26,1166658.2020.11.26,RED LAKE,,0,,,,,26,,,,0,20.5,2020,,
-120.8,50.935,11,,1166658,-3,,,0,BC,,,6.6,5,2020-11-27 00:00:00,,1,,26,1166658.2020.11.27,RED LAKE,,6.6,,,,,27,,,,0,17,2020,,
