x,y,SNOW_ON_GROUND,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS,ID,COOLING_DEGREE_DAYS,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,MIN_TEMPERATURE,STATION_NAME,CLIMATE_IDENTIFIER,SNOW_ON_GROUND_FLAG,LOCAL_DATE,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,DIRECTION_MAX_GUST,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY_FLAG,PROVINCE_CODE,SPEED_MAX_GUST,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG
-120.18194444444444,55.74166666666667,0,3.2,,4.4,1182285.2005.7.27,0,7,,2005,6.2,DAWSON CREEK A,1182285,,2005-07-27 00:00:00,27,,13.6,,20.9,,,,,,BC,,,,,,3.2,0,,
-120.18194444444444,55.74166666666667,0,0,,2.7,1182285.2005.7.28,0,7,,2005,7.1,DAWSON CREEK A,1182285,,2005-07-28 00:00:00,28,,15.3,,23.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,3.4,1182285.2005.7.29,0,7,,2005,7.1,DAWSON CREEK A,1182285,,2005-07-29 00:00:00,29,,14.6,,22.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,1.2,,3.3,1182285.2005.7.30,0,7,,2005,8.4,DAWSON CREEK A,1182285,,2005-07-30 00:00:00,30,,14.7,,20.9,,,,,,BC,,,,,,1.2,0,,
-120.18194444444444,55.74166666666667,0,8.8,,0.8,1182285.2005.7.31,0,7,,2005,10.7,DAWSON CREEK A,1182285,,2005-07-31 00:00:00,31,,17.2,,23.6,,,,,,BC,,,,,,8.8,0,,
-120.18194444444444,55.74166666666667,0,2,,2.1,1182285.2005.8.1,0,8,,2005,12.7,DAWSON CREEK A,1182285,,2005-08-01 00:00:00,1,,15.9,,19.1,,,,,,BC,,,,,,2,0,,
-120.18194444444444,55.74166666666667,0,15.8,,4.7,1182285.2005.8.2,0,8,,2005,9.2,DAWSON CREEK A,1182285,,2005-08-02 00:00:00,2,,13.3,,17.4,,,,,,BC,,,,,,15.8,0,,
-120.18194444444444,55.74166666666667,0,0,,3.6,1182285.2005.8.3,0,8,,2005,4.8,DAWSON CREEK A,1182285,,2005-08-03 00:00:00,3,,14.4,,23.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,0.3,1182285.2005.8.4,0,8,,2005,11.3,DAWSON CREEK A,1182285,,2005-08-04 00:00:00,4,,17.7,,24.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,0,1182285.2005.8.5,0.6,8,,2005,14.1,DAWSON CREEK A,1182285,,2005-08-05 00:00:00,5,,18.6,,23,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0.4,,2.2,1182285.2005.8.6,0,8,,2005,10,DAWSON CREEK A,1182285,,2005-08-06 00:00:00,6,,15.8,,21.6,,,,,,BC,,,,,,0.4,0,,
-120.18194444444444,55.74166666666667,0,0.2,,5.8,1182285.2005.8.7,0,8,,2005,3.3,DAWSON CREEK A,1182285,,2005-08-07 00:00:00,7,,12.2,,21,,,,,,BC,,,,,,0.2,0,,
-120.18194444444444,55.74166666666667,0,0,,3.4,1182285.2005.8.8,0,8,,2005,9.1,DAWSON CREEK A,1182285,,2005-08-08 00:00:00,8,,14.6,,20,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,4.5,1182285.2005.8.9,0,8,T,2005,11.3,DAWSON CREEK A,1182285,,2005-08-09 00:00:00,9,,13.5,,15.6,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,4.2,,7.7,1182285.2005.8.10,0,8,,2005,1,DAWSON CREEK A,1182285,,2005-08-10 00:00:00,10,,10.3,,19.5,,,,,,BC,,,,,,4.2,0,,
-120.18194444444444,55.74166666666667,0,0,,3.4,1182285.2005.8.11,0,8,T,2005,10.1,DAWSON CREEK A,1182285,,2005-08-11 00:00:00,11,,14.6,,19,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,4.7,1182285.2005.8.12,0,8,,2005,5.1,DAWSON CREEK A,1182285,,2005-08-12 00:00:00,12,,13.3,,21.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,1.6,,5.9,1182285.2005.8.13,0,8,,2005,3.8,DAWSON CREEK A,1182285,,2005-08-13 00:00:00,13,,12.1,,20.3,,,,,,BC,,,,,,1.6,0,,
-120.18194444444444,55.74166666666667,0,4.8,,6.9,1182285.2005.8.14,0,8,,2005,9.1,DAWSON CREEK A,1182285,,2005-08-14 00:00:00,14,,11.1,,13.1,,,,,,BC,,,,,,4.8,0,,
-120.18194444444444,55.74166666666667,0,0,,8.8,1182285.2005.8.15,0,8,T,2005,6.5,DAWSON CREEK A,1182285,,2005-08-15 00:00:00,15,,9.2,,11.9,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,8.1,1182285.2005.8.16,0,8,T,2005,7.1,DAWSON CREEK A,1182285,,2005-08-16 00:00:00,16,,9.9,,12.6,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,11,1182285.2005.8.17,0,8,,2005,-1.4,DAWSON CREEK A,1182285,,2005-08-17 00:00:00,17,,7,,15.3,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,8,1182285.2005.8.18,0,8,,2005,-1.5,DAWSON CREEK A,1182285,,2005-08-18 00:00:00,18,,10,,21.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,1,,1.6,1182285.2005.8.19,0,8,,2005,5.7,DAWSON CREEK A,1182285,,2005-08-19 00:00:00,19,,16.4,,27.1,,,,,,BC,,,,,,1,0,,
-120.18194444444444,55.74166666666667,0,0.4,,0,1182285.2005.8.20,0,8,,2005,12,DAWSON CREEK A,1182285,,2005-08-20 00:00:00,20,,18,,23.9,,,,,,BC,,,,,,0.4,0,,
-120.18194444444444,55.74166666666667,0,0.2,,2.4,1182285.2005.8.21,0,8,,2005,12.5,DAWSON CREEK A,1182285,,2005-08-21 00:00:00,21,,15.6,,18.7,,,,,,BC,,,,,,0.2,0,,
-120.18194444444444,55.74166666666667,0,0,,5,1182285.2005.8.22,0,8,T,2005,7.7,DAWSON CREEK A,1182285,,2005-08-22 00:00:00,22,,13,,18.3,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,6.9,1182285.2005.8.23,0,8,T,2005,2.2,DAWSON CREEK A,1182285,,2005-08-23 00:00:00,23,,11.1,,20,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,6.5,1182285.2005.8.24,0,8,,2005,-0.3,DAWSON CREEK A,1182285,,2005-08-24 00:00:00,24,,11.5,,23.3,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,1.9,1182285.2005.8.25,0,8,,2005,4,DAWSON CREEK A,1182285,,2005-08-25 00:00:00,25,,16.1,,28.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,3.2,1182285.2005.8.26,0,8,,2005,5.8,DAWSON CREEK A,1182285,,2005-08-26 00:00:00,26,,14.8,,23.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,1.1,1182285.2005.8.27,0,8,T,2005,8.7,DAWSON CREEK A,1182285,,2005-08-27 00:00:00,27,,16.9,,25,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,3.6,,3.1,1182285.2005.8.28,0,8,,2005,10.8,DAWSON CREEK A,1182285,,2005-08-28 00:00:00,28,,14.9,,18.9,,,,,,BC,,,,,,3.6,0,,
-120.18194444444444,55.74166666666667,0,0,,9.8,1182285.2005.8.29,0,8,T,2005,3.7,DAWSON CREEK A,1182285,,2005-08-29 00:00:00,29,,8.2,,12.7,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,7.7,1182285.2005.8.30,0,8,,2005,1.7,DAWSON CREEK A,1182285,,2005-08-30 00:00:00,30,,10.3,,18.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,4.9,1182285.2005.8.31,0,8,,2005,7.5,DAWSON CREEK A,1182285,,2005-08-31 00:00:00,31,,13.1,,18.6,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0.6,,6.4,1182285.2005.9.1,0,9,,2005,4.3,DAWSON CREEK A,1182285,,2005-09-01 00:00:00,1,,11.6,,18.9,,,,,,BC,,,,,,0.6,0,,
-120.18194444444444,55.74166666666667,0,0,,7.2,1182285.2005.9.2,0,9,,2005,3.8,DAWSON CREEK A,1182285,,2005-09-02 00:00:00,2,,10.8,,17.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,7.1,1182285.2005.9.3,0,9,,2005,4.6,DAWSON CREEK A,1182285,,2005-09-03 00:00:00,3,,10.9,,17.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,9.3,1182285.2005.9.4,0,9,,2005,-1.7,DAWSON CREEK A,1182285,,2005-09-04 00:00:00,4,,8.7,,19,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,7.9,1182285.2005.9.5,0,9,,2005,0.5,DAWSON CREEK A,1182285,,2005-09-05 00:00:00,5,,10.1,,19.6,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,5.6,1182285.2005.9.6,0,9,,2005,3.2,DAWSON CREEK A,1182285,,2005-09-06 00:00:00,6,,12.4,,21.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,2.5,1182285.2005.9.7,0,9,T,2005,11,DAWSON CREEK A,1182285,,2005-09-07 00:00:00,7,,15.5,,19.9,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,2.8,,5.6,1182285.2005.9.8,0,9,,2005,6.4,DAWSON CREEK A,1182285,,2005-09-08 00:00:00,8,,12.4,,18.4,,,,,,BC,,,,,,2.8,0,,
-120.18194444444444,55.74166666666667,0,1.8,,9.6,1182285.2005.9.9,0,9,,2005,5.2,DAWSON CREEK A,1182285,,2005-09-09 00:00:00,9,,8.4,,11.5,,,,,,BC,,,,,,1.8,0,,
-120.18194444444444,55.74166666666667,0,0,,8.4,1182285.2005.9.10,0,9,,2005,5.8,DAWSON CREEK A,1182285,,2005-09-10 00:00:00,10,,9.6,,13.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,1,,12.6,1182285.2005.9.11,0,9,,2005,0.1,DAWSON CREEK A,1182285,,2005-09-11 00:00:00,11,,5.4,,10.7,,,,,,BC,,,,,,1,0,,
-120.18194444444444,55.74166666666667,0,0,,7.6,1182285.2005.9.12,0,9,,2005,5.6,DAWSON CREEK A,1182285,,2005-09-12 00:00:00,12,,10.4,,15.2,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,9,,6.4,1182285.2005.9.13,0,9,,2005,5,DAWSON CREEK A,1182285,,2005-09-13 00:00:00,13,,11.6,E,18.1,,,E,,,BC,,,,E,,9,0,E,
-120.18194444444444,55.74166666666667,0,2.8,,8.7,1182285.2005.9.14,0,9,,2005,7.3,DAWSON CREEK A,1182285,,2005-09-14 00:00:00,14,,9.3,,11.2,,,,,,BC,,,,,,2.8,0,,
-120.18194444444444,55.74166666666667,0,1,,11.3,1182285.2005.9.15,0,9,,2005,5.1,DAWSON CREEK A,1182285,,2005-09-15 00:00:00,15,,6.7,,8.3,,,,,,BC,,,,,,1,0,,
-120.18194444444444,55.74166666666667,0,0,,10.6,1182285.2005.9.16,0,9,T,2005,-2.4,DAWSON CREEK A,1182285,,2005-09-16 00:00:00,16,,7.4,,17.1,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,8.1,1182285.2005.9.17,0,9,,2005,1.2,DAWSON CREEK A,1182285,,2005-09-17 00:00:00,17,,9.9,,18.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,6.1,1182285.2005.9.18,0,9,T,2005,4.2,DAWSON CREEK A,1182285,,2005-09-18 00:00:00,18,,11.9,,19.5,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,9.3,1182285.2005.9.19,0,9,,2005,1.8,DAWSON CREEK A,1182285,,2005-09-19 00:00:00,19,,8.7,,15.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,7.9,1182285.2005.9.20,0,9,,2005,5.8,DAWSON CREEK A,1182285,,2005-09-20 00:00:00,20,,10.1,,14.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,9.2,1182285.2005.9.21,0,9,,2005,2.7,DAWSON CREEK A,1182285,,2005-09-21 00:00:00,21,,8.8,,14.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,12.1,1182285.2005.9.22,0,9,,2005,-1.4,DAWSON CREEK A,1182285,,2005-09-22 00:00:00,22,,5.9,,13.2,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,12.9,1182285.2005.9.23,0,9,,2005,-3.7,DAWSON CREEK A,1182285,,2005-09-23 00:00:00,23,,5.1,,13.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,11,1182285.2005.9.24,0,9,,2005,-0.6,DAWSON CREEK A,1182285,,2005-09-24 00:00:00,24,,7,,14.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,4.1,1182285.2005.9.25,0,9,T,2005,10.5,DAWSON CREEK A,1182285,,2005-09-25 00:00:00,25,,13.9,,17.2,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,2.2,,10.1,1182285.2005.9.26,0,9,,2005,4.9,DAWSON CREEK A,1182285,,2005-09-26 00:00:00,26,,7.9,,10.8,,,,,,BC,,,,,,2.2,0,,
-120.18194444444444,55.74166666666667,0,0,,12.9,1182285.2005.9.27,0,9,,2005,-4.2,DAWSON CREEK A,1182285,,2005-09-27 00:00:00,27,,5.1,,14.3,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,8.5,1182285.2005.9.28,0,9,,2005,4.7,DAWSON CREEK A,1182285,,2005-09-28 00:00:00,28,,9.5,,14.2,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,8,1182285.2005.9.29,0,9,,2005,4.8,DAWSON CREEK A,1182285,,2005-09-29 00:00:00,29,,10,,15.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,9.8,1182285.2005.9.30,0,9,,2005,1.9,DAWSON CREEK A,1182285,,2005-09-30 00:00:00,30,,8.2,,14.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,7.4,,14.8,1182285.2005.10.1,0,10,,2005,-5,DAWSON CREEK A,1182285,,2005-10-01 00:00:00,1,,3.2,,11.4,,,,,,BC,,,,,,7.4,0,,
-120.18194444444444,55.74166666666667,0,3.2,,13,1182285.2005.10.2,0,10,,2005,4,DAWSON CREEK A,1182285,,2005-10-02 00:00:00,2,,5,,5.9,,,,,,BC,,,,,,3.2,0,,
-120.18194444444444,55.74166666666667,0,0,,12.3,1182285.2005.10.3,0,10,,2005,1.8,DAWSON CREEK A,1182285,,2005-10-03 00:00:00,3,,5.7,,9.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,14.1,1182285.2005.10.4,0,10,,2005,-1.2,DAWSON CREEK A,1182285,,2005-10-04 00:00:00,4,,3.9,,9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,14.9,1182285.2005.10.5,0,10,,2005,-2.5,DAWSON CREEK A,1182285,,2005-10-05 00:00:00,5,,3.1,,8.7,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,8.9,1182285.2005.10.6,0,10,,2005,3.8,DAWSON CREEK A,1182285,,2005-10-06 00:00:00,6,,9.1,,14.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,10.1,1182285.2005.10.7,0,10,,2005,2.7,DAWSON CREEK A,1182285,,2005-10-07 00:00:00,7,,7.9,,13,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,10.9,1182285.2005.10.8,0,10,,2005,1.1,DAWSON CREEK A,1182285,,2005-10-08 00:00:00,8,,7.1,,13,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,13.4,1182285.2005.10.9,0,10,T,2005,-3.8,DAWSON CREEK A,1182285,,2005-10-09 00:00:00,9,,4.6,,13,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0.2,,10.8,1182285.2005.10.10,0,10,,2005,4,DAWSON CREEK A,1182285,,2005-10-10 00:00:00,10,,7.2,,10.3,,,,,,BC,,,,,,0.2,0,,
-120.18194444444444,55.74166666666667,0,0,,11.8,1182285.2005.10.11,0,10,,2005,0.3,DAWSON CREEK A,1182285,,2005-10-11 00:00:00,11,,6.2,,12.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,10.2,1182285.2005.10.12,0,10,,2005,2.4,DAWSON CREEK A,1182285,,2005-10-12 00:00:00,12,,7.8,,13.2,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,12.4,1182285.2005.10.13,0,10,,2005,-1.7,DAWSON CREEK A,1182285,,2005-10-13 00:00:00,13,,5.6,,12.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,1.4,,17.6,1182285.2005.10.14,0,10,,2005,-7.3,DAWSON CREEK A,1182285,,2005-10-14 00:00:00,14,,0.4,,8.1,,,,,,BC,,,,,,1.4,0,,
-120.18194444444444,55.74166666666667,0,0,,13.8,1182285.2005.10.15,0,10,T,2005,1.9,DAWSON CREEK A,1182285,,2005-10-15 00:00:00,15,,4.2,,6.5,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0.8,,14.4,1182285.2005.10.16,0,10,,2005,-1.4,DAWSON CREEK A,1182285,,2005-10-16 00:00:00,16,,3.6,,8.6,,,,,,BC,,,,,,0.8,0,,
-120.18194444444444,55.74166666666667,0,0.4,,12.1,1182285.2005.10.17,0,10,,2005,1.3,DAWSON CREEK A,1182285,,2005-10-17 00:00:00,17,,5.9,,10.5,,,,,,BC,,,,,,0.4,0,,
-120.18194444444444,55.74166666666667,0,0,,14.2,1182285.2005.10.18,0,10,T,2005,-4.9,DAWSON CREEK A,1182285,,2005-10-18 00:00:00,18,,3.8,,12.4,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,13,1182285.2005.10.19,0,10,,2005,0.1,DAWSON CREEK A,1182285,,2005-10-19 00:00:00,19,,5,,9.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,16.4,1182285.2005.10.20,0,10,,2005,-5.6,DAWSON CREEK A,1182285,,2005-10-20 00:00:00,20,,1.6,,8.7,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,20.1,1182285.2005.10.21,0,10,,2005,-11.1,DAWSON CREEK A,1182285,,2005-10-21 00:00:00,21,,-2.1,,7,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,1,,14.1,1182285.2005.10.22,0,10,,2005,-2.1,DAWSON CREEK A,1182285,,2005-10-22 00:00:00,22,,3.9,,9.8,,,,,,BC,,,,,,1,0,,
-120.18194444444444,55.74166666666667,0,0,,11.9,1182285.2005.10.23,0,10,,2005,-2.1,DAWSON CREEK A,1182285,,2005-10-23 00:00:00,23,,6.1,,14.2,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,13.8,1182285.2005.10.24,0,10,,2005,-4.7,DAWSON CREEK A,1182285,,2005-10-24 00:00:00,24,,4.2,,13.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,7.5,1182285.2005.10.25,0,10,,2005,2.8,DAWSON CREEK A,1182285,,2005-10-25 00:00:00,25,,10.5,,18.2,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,12.3,1182285.2005.10.26,0,10,,2005,2.2,DAWSON CREEK A,1182285,,2005-10-26 00:00:00,26,,5.7,,9.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,15.8,1182285.2005.10.27,0,10,,2005,-5.7,DAWSON CREEK A,1182285,,2005-10-27 00:00:00,27,,2.2,,10.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,22.7,1182285.2005.10.28,0,10,,2005,-12.3,DAWSON CREEK A,1182285,,2005-10-28 00:00:00,28,,-4.7,,3,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,17.9,1182285.2005.10.29,0,10,,2005,-9.6,DAWSON CREEK A,1182285,,2005-10-29 00:00:00,29,,0.1,,9.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,14.4,1182285.2005.10.30,0,10,,2005,-1.7,DAWSON CREEK A,1182285,,2005-10-30 00:00:00,30,,3.6,,8.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,19.9,1182285.2005.10.31,0,10,T,2005,-7.1,DAWSON CREEK A,1182285,,2005-10-31 00:00:00,31,,-1.9,,3.4,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,,0,,16.1,1182285.2005.11.1,0,11,,2005,-4.7,DAWSON CREEK A,1182285,M,2005-11-01 00:00:00,1,,1.9,,8.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,,0,,18.6,1182285.2005.11.2,0,11,,2005,-7.6,DAWSON CREEK A,1182285,M,2005-11-02 00:00:00,2,,-0.6,,6.5,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,,0,,18.7,1182285.2005.11.3,0,11,,2005,-8.4,DAWSON CREEK A,1182285,M,2005-11-03 00:00:00,3,,-0.7,,7.1,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,,0,,22.5,1182285.2005.11.4,0,11,,2005,-9.9,DAWSON CREEK A,1182285,M,2005-11-04 00:00:00,4,,-4.5,,1,,,,,,BC,,,,,,1.6,1.8,,
-120.18194444444444,55.74166666666667,,0,,26.3,1182285.2005.11.5,0,11,,2005,-15.7,DAWSON CREEK A,1182285,M,2005-11-05 00:00:00,5,,-8.3,,-0.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,,0,,26.5,1182285.2005.11.6,0,11,T,2005,-12.8,DAWSON CREEK A,1182285,M,2005-11-06 00:00:00,6,,-8.5,,-4.1,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,,0,,26.5,1182285.2005.11.7,0,11,,2005,-13.5,DAWSON CREEK A,1182285,M,2005-11-07 00:00:00,7,,-8.5,,-3.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,,0,,23.1,1182285.2005.11.8,0,11,,2005,-16,DAWSON CREEK A,1182285,M,2005-11-08 00:00:00,8,,-5.1,,5.9,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,,1.6,,11.7,1182285.2005.11.9,0,11,,2005,1.9,DAWSON CREEK A,1182285,M,2005-11-09 00:00:00,9,,6.3,,10.6,,,,,,BC,,,,,,1.6,0,,
-120.18194444444444,55.74166666666667,,2.8,,13.7,1182285.2005.11.10,0,11,,2005,1.5,DAWSON CREEK A,1182285,M,2005-11-10 00:00:00,10,,4.3,,7,,,,,,BC,,,,,,2.8,0,,
-120.18194444444444,55.74166666666667,,0,,18.5,1182285.2005.11.11,0,11,,2005,-5,DAWSON CREEK A,1182285,M,2005-11-11 00:00:00,11,,-0.5,,4.1,,,,,,BC,,,,,,1,1,,
-120.18194444444444,55.74166666666667,,0,,24.9,1182285.2005.11.12,0,11,,2005,-8.5,DAWSON CREEK A,1182285,M,2005-11-12 00:00:00,12,,-6.9,,-5.2,,,,,,BC,,,,,,0.8,0.8,,
-120.18194444444444,55.74166666666667,,0,,27.8,1182285.2005.11.13,0,11,,2005,-14.4,DAWSON CREEK A,1182285,M,2005-11-13 00:00:00,13,,-9.8,,-5.1,,,,,,BC,,,,,,0.8,1.2,,
-120.18194444444444,55.74166666666667,,0,,30.3,1182285.2005.11.14,0,11,,2005,-13.6,DAWSON CREEK A,1182285,M,2005-11-14 00:00:00,14,,-12.3,,-11,,,,,,BC,,,,,,0.2,0.4,,
-120.18194444444444,55.74166666666667,,0,,21.8,1182285.2005.11.15,0,11,T,2005,-12.9,DAWSON CREEK A,1182285,M,2005-11-15 00:00:00,15,,-3.8,,5.4,,,,,,BC,,,,,,0,0,,T
-120.18194444444444,55.74166666666667,,0,,20.2,1182285.2005.11.16,0,11,,2005,-12.1,DAWSON CREEK A,1182285,M,2005-11-16 00:00:00,16,,-2.2,,7.7,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,,0,,12.4,1182285.2005.11.17,0,11,,2005,-0.6,DAWSON CREEK A,1182285,M,2005-11-17 00:00:00,17,,5.6,,11.7,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,9.5,1182285.2005.11.18,0,11,,2005,4.2,DAWSON CREEK A,1182285,,2005-11-18 00:00:00,18,,8.5,,12.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,6.4,1182285.2005.11.19,0,11,,2005,7.4,DAWSON CREEK A,1182285,,2005-11-19 00:00:00,19,,11.6,,15.7,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,9.2,1182285.2005.11.20,0,11,T,2005,6.2,DAWSON CREEK A,1182285,,2005-11-20 00:00:00,20,,8.8,,11.4,,,,T,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,8.6,1182285.2005.11.21,0,11,,2005,5.4,DAWSON CREEK A,1182285,,2005-11-21 00:00:00,21,,9.4,,13.3,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,4.5,1182285.2005.11.22,0,11,,2005,11.2,DAWSON CREEK A,1182285,,2005-11-22 00:00:00,22,,13.5,,15.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,10.5,1182285.2005.11.23,0,11,,2005,-0.9,DAWSON CREEK A,1182285,,2005-11-23 00:00:00,23,,7.5,,15.8,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,18,1182285.2005.11.24,0,11,,2005,-8.4,DAWSON CREEK A,1182285,,2005-11-24 00:00:00,24,,0,,8.4,,,,,,BC,,,,,,0,0,,
-120.18194444444444,55.74166666666667,0,0,,16.9,1182285.2005.11.25,0,11,,2005,-8.6,DAWSON CREEK A,1182285,,2005-11-25 00:00:00,25,,1.1,,10.8,,,,,,BC,,,,,,0.4,0.4,,
