x,y,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,STATION_NAME,LOCAL_YEAR,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,MAX_TEMPERATURE,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,TOTAL_RAIN_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,LOCAL_DATE,TOTAL_SNOW,ID,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND_FLAG,MIN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,2012,-3.5,,,,21.5,0,,-1,,4,0,,2,,,0,,2012-02-06 00:00:00,0,3060903.2012.2.6,,,AB,,,-6,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,2012,-10.5,,,,28.5,0,,-0.5,,4,0,,2,,,0,,2012-02-07 00:00:00,0,3060903.2012.2.7,,,AB,,,-20.5,
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,2012,-8.8,,,,26.8,0,,3,,4,0,,2,,,0,,2012-02-08 00:00:00,0,3060903.2012.2.8,,,AB,,,-20.5,
-117.86666666666666,53.35,3060903,,,9,T,BRULE BLACK CAT,2012,-7.3,,T,,25.3,0,,2,,4,0,,2,,,0,,2012-02-09 00:00:00,0,3060903.2012.2.9,,,AB,,,-16.5,
-117.86666666666666,53.35,3060903,,,10,T,BRULE BLACK CAT,2012,,M,T,,,0,,,,4,,,2,,,0,M,2012-02-10 00:00:00,0,3060903.2012.2.10,,,AB,M,,-19,M
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,2012,,M,,,,,,,,4,,,2,,,,M,2012-02-11 00:00:00,,3060903.2012.2.11,,,AB,M,,-19,M
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,2012,,M,,,,6.8,,7.5,M,,,,2,,,0,,2012-02-12 00:00:00,6.8,3060903.2012.2.12,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,2012,-1,,,,19,0,,2.5,,11,0,,2,,,0,,2012-02-13 00:00:00,0,3060903.2012.2.13,,,AB,,,-4.5,
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,2012,-10,,,,28,0,,0.5,,10,0,,2,,,0,,2012-02-14 00:00:00,0,3060903.2012.2.14,,,AB,,,-20.5,
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,2012,-5.5,,,,23.5,0,,6,,10,0,,2,,,0,,2012-02-15 00:00:00,0,3060903.2012.2.15,,,AB,,,-17,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,2012,-5.3,,,,23.3,0,,5,,6,0,,2,,,0,,2012-02-16 00:00:00,0,3060903.2012.2.16,,,AB,,,-15.5,
-117.86666666666666,53.35,3060903,,,17,,BRULE BLACK CAT,2012,-4.3,,,,22.3,0,,6.5,,6,0,,2,,,0,,2012-02-17 00:00:00,0,3060903.2012.2.17,,,AB,,,-15,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,2012,-3.3,,,,21.3,0,,4,,6,0,,2,,,0,,2012-02-18 00:00:00,0,3060903.2012.2.18,,,AB,,,-10.5,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,2012,0,,,,18,0,,5,,6,0,,2,,,0,,2012-02-19 00:00:00,0,3060903.2012.2.19,,,AB,,,-5,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,2012,,M,,,,0,,,,6,,,2,,,0,M,2012-02-20 00:00:00,0,3060903.2012.2.20,,,AB,M,,-12,M
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,2012,1.5,,,,16.5,0,,8,,5,0,,2,,,0,,2012-02-21 00:00:00,0,3060903.2012.2.21,,,AB,,,-5,
-117.86666666666666,53.35,3060903,,,22,,BRULE BLACK CAT,2012,-0.3,,,,18.3,0,,5,,5,0,,2,,,0,,2012-02-22 00:00:00,0,3060903.2012.2.22,,,AB,,,-5.5,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,2012,-2.5,,,,20.5,0,,3,,5,0,,2,,,0,,2012-02-23 00:00:00,0,3060903.2012.2.23,,,AB,,,-8,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,2012,-9.8,,,,27.8,8,,-5,,4,0,,2,,,0,,2012-02-24 00:00:00,8,3060903.2012.2.24,,,AB,,,-14.5,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,2012,-9.5,,,,27.5,1.8,,-8,,12,0,,2,,,0,,2012-02-25 00:00:00,1.8,3060903.2012.2.25,,,AB,,,-11,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,2012,-11.8,,,,29.8,0,,-8.5,,11,0,,2,,,0,,2012-02-26 00:00:00,0,3060903.2012.2.26,,,AB,,,-15,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,2012,-12,,,,30,0,,-0.5,,10,0,,2,,,0,,2012-02-27 00:00:00,0,3060903.2012.2.27,,,AB,,,-23.5,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,2012,-4,,,,22,0,,3.5,,9,0,,2,,,0,,2012-02-28 00:00:00,0,3060903.2012.2.28,,,AB,,,-11.5,
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,2012,-7.8,,,,25.8,2,,-1,,9,0,,2,,,0,,2012-02-29 00:00:00,2,3060903.2012.2.29,,,AB,,,-14.5,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,2012,-6.5,,,,24.5,0,,-3,,11,0,,3,,,0,,2012-03-01 00:00:00,0,3060903.2012.3.1,,,AB,,,-10,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,2012,,M,,,,0,,,,9,,,3,,,0,M,2012-03-02 00:00:00,0,3060903.2012.3.2,,,AB,M,,-17,M
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,2012,0.3,,,,17.7,0,,6,,9,0,,3,,,0,,2012-03-03 00:00:00,0,3060903.2012.3.3,,,AB,,,-5.5,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,2012,-2.5,,,,20.5,25,,0,,7,0,,3,,,0,,2012-03-04 00:00:00,25,3060903.2012.3.4,,,AB,,,-5,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,2012,-3.5,,,,21.5,5,,-2.5,,32,0,,3,,,0,,2012-03-05 00:00:00,5,3060903.2012.3.5,,,AB,,,-4.5,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,2012,,M,,,,0,,,,32,,,3,,,0,M,2012-03-06 00:00:00,0,3060903.2012.3.6,,,AB,M,,-14.5,M
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,2012,-1,,,,19,0,,7,,29,0,,3,,,0,,2012-03-07 00:00:00,0,3060903.2012.3.7,,,AB,,,-9,
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,2012,2.8,,,,15.2,0,,9.5,,26,0,,3,,,0,,2012-03-08 00:00:00,0,3060903.2012.3.8,,,AB,,,-4,
-117.86666666666666,53.35,3060903,,,9,T,BRULE BLACK CAT,2012,3.3,,T,,14.7,0,,8.5,,22,0,T,3,,,0,,2012-03-09 00:00:00,0,3060903.2012.3.9,,,AB,,,-2,
-117.86666666666666,53.35,3060903,,,10,,BRULE BLACK CAT,2012,2.3,,,,15.7,0,,7,,18,0,,3,,,0,,2012-03-10 00:00:00,0,3060903.2012.3.10,,,AB,,,-2.5,
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,2012,0,,,,18,1.5,,4.5,,16,0,,3,,,0,,2012-03-11 00:00:00,1.5,3060903.2012.3.11,,,AB,,,-4.5,
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,2012,-2,,,,20,2,,5.5,,17,0,,3,,,0,,2012-03-12 00:00:00,2,3060903.2012.3.12,,,AB,,,-9.5,
-117.86666666666666,53.35,3060903,,,13,T,BRULE BLACK CAT,2012,1,,T,,17,0,,5.5,,18,0,,3,,,0,,2012-03-13 00:00:00,0,3060903.2012.3.13,,,AB,,,-3.5,
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,2012,,M,,,,0,,,,18,,,3,,,0,M,2012-03-14 00:00:00,0,3060903.2012.3.14,,,AB,M,,-10,M
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,2012,2.3,,,,15.7,0.2,,9.5,,18,0,,3,,,0.2,,2012-03-15 00:00:00,0,3060903.2012.3.15,,,AB,,,-5,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,2012,4,,,,14,0,,9,,16,0,,3,,,0,,2012-03-16 00:00:00,0,3060903.2012.3.16,,,AB,,,-1,
-117.86666666666666,53.35,3060903,,,17,,BRULE BLACK CAT,2012,-1.3,,,,19.3,0,,4,,14,0,,3,,,0,,2012-03-17 00:00:00,0,3060903.2012.3.17,,,AB,,,-6.5,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,2012,0,,,,18,0,,6.5,,14,0,,3,,,0,,2012-03-18 00:00:00,0,3060903.2012.3.18,,,AB,,,-6.5,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,2012,1,,,,17,0.2,,6.5,,13,0,,3,,,0,,2012-03-19 00:00:00,0.2,3060903.2012.3.19,,,AB,,,-4.5,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,2012,-2,,,,20,0,,6,,13,0,,3,,,0,,2012-03-20 00:00:00,0,3060903.2012.3.20,,,AB,,,-10,
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,2012,-0.5,,,,18.5,0,,4,,13,0,,3,,,0,,2012-03-21 00:00:00,0,3060903.2012.3.21,,,AB,,,-5,
-117.86666666666666,53.35,3060903,,,22,T,BRULE BLACK CAT,2012,-5.5,,T,,23.5,0,,0,,13,0,,3,,,0,,2012-03-22 00:00:00,0,3060903.2012.3.22,,,AB,,,-11,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,2012,-3.3,,,,21.3,0,,1,,13,0,,3,,,0,,2012-03-23 00:00:00,0,3060903.2012.3.23,,,AB,,,-7.5,
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,2012,-4.5,,,,22.5,0,,7,,13,0,,3,,,0,,2012-03-24 00:00:00,0,3060903.2012.3.24,,,AB,,,-16,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,2012,0.5,,,,17.5,0,,11.5,,12,0,,3,,,0,,2012-03-25 00:00:00,0,3060903.2012.3.25,,,AB,,,-10.5,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,2012,1,,,,17,0,,10,,10,0,,3,,,0,,2012-03-26 00:00:00,0,3060903.2012.3.26,,,AB,,,-8,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,2012,3,,,,15,0,,12,,8,0,,3,,,0,,2012-03-27 00:00:00,0,3060903.2012.3.27,,,AB,,,-6,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,2012,5,,T,,13,0.8,,13,,4,0,,3,,,0.8,,2012-03-28 00:00:00,0,3060903.2012.3.28,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,2012,3.3,,,,14.7,19.2,,10,,3,0,,3,,,0,,2012-03-29 00:00:00,19.2,3060903.2012.3.29,,,AB,,,-3.5,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,2012,1.3,,,,16.7,13,,4.5,,22,0,,3,,,0,,2012-03-30 00:00:00,13,3060903.2012.3.30,,,AB,,,-2,
-117.86666666666666,53.35,3060903,,,31,,BRULE BLACK CAT,2012,0.5,,,,17.5,7,,5.5,,21,0,,3,,,0,,2012-03-31 00:00:00,7,3060903.2012.3.31,,,AB,,,-4.5,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,2012,3,,,,15,0.8,,7.5,,21,0,,4,,,0,,2012-04-01 00:00:00,0.8,3060903.2012.4.1,,,AB,,,-1.5,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,2012,,M,,,,0,,,,12,,,4,,,0,M,2012-04-02 00:00:00,0,3060903.2012.4.2,,,AB,M,,-6.5,M
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,2012,3.8,,,,14.2,0,,14,,8,0,,4,,,0,,2012-04-03 00:00:00,0,3060903.2012.4.3,,,AB,,,-6.5,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,2012,,M,,,,,,,,4,,,4,,,,M,2012-04-04 00:00:00,,3060903.2012.4.4,,,AB,M,,-4,M
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,2012,,M,,,,2,,6,M,,,,4,,,0,,2012-04-05 00:00:00,2,3060903.2012.4.5,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,2012,,M,,,,0,,,M,4,,,4,,,0,M,2012-04-06 00:00:00,0,3060903.2012.4.6,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,2012,,M,,,,,,,,4,,,4,,,,M,2012-04-07 00:00:00,,3060903.2012.4.7,,,AB,M,,-6.5,M
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,2012,,M,,,,0,,,M,,,,5,,,0,M,2012-05-02 00:00:00,0,3060903.2012.5.2,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,2012,,M,,,,0,,,M,0,,,5,,,0,M,2012-05-03 00:00:00,0,3060903.2012.5.3,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,2012,7.3,,,,10.7,0,,14.5,,0,0,,5,,,0,,2012-05-04 00:00:00,0,3060903.2012.5.4,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,2012,4.5,,,,13.5,0.8,,12.5,,0,0,,5,,,0.8,,2012-05-05 00:00:00,0,3060903.2012.5.5,,,AB,,,-3.5,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,2012,,M,,,,0,,,,0,,,5,,,0,M,2012-05-06 00:00:00,0,3060903.2012.5.6,,,AB,M,,-5.5,M
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,2012,,M,,,,0,,,,0,,,5,,,0,M,2012-05-07 00:00:00,0,3060903.2012.5.7,,,AB,M,,-1,M
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,2012,12,,,,6,5,,21.5,,0,0,,5,,,0,,2012-05-08 00:00:00,5,3060903.2012.5.8,,,AB,,,2.5,
-117.86666666666666,53.35,3060903,,,9,,BRULE BLACK CAT,2012,,M,,,,,,,,5,,,5,,,,M,2012-05-09 00:00:00,,3060903.2012.5.9,,,AB,M,,0.5,M
-117.86666666666666,53.35,3060903,,,10,,BRULE BLACK CAT,2012,,M,,,,0,,,M,,,,5,,,0,M,2012-05-10 00:00:00,0,3060903.2012.5.10,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,2012,,M,,,,0,,,,0,,,5,,,0,M,2012-05-11 00:00:00,0,3060903.2012.5.11,,,AB,M,,-4.5,M
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,2012,8.8,,,,9.2,0,,20.5,,0,0,,5,,,0,,2012-05-12 00:00:00,0,3060903.2012.5.12,,,AB,,,-3,
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,2012,,M,,,,,,,,0,,,5,,,,M,2012-05-13 00:00:00,,3060903.2012.5.13,,,AB,M,,0.5,M
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,2012,,M,,,,0,,23.5,M,,,,5,,,0,,2012-05-14 00:00:00,0,3060903.2012.5.14,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,2012,11.3,,,,6.7,0.6,,24,,0,0,,5,,,0.6,,2012-05-15 00:00:00,0,3060903.2012.5.15,,,AB,,,-1.5,
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,2012,8.8,,,,9.2,6,,10,,0,0,,5,,,6,,2012-05-16 00:00:00,0,3060903.2012.5.16,,,AB,,,7.5,
-117.86666666666666,53.35,3060903,,,17,,BRULE BLACK CAT,2012,4,,,,14,0,,12.5,,0,0,,5,,,0,,2012-05-17 00:00:00,0,3060903.2012.5.17,,,AB,,,-4.5,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,2012,1,,,,17,2.8,,8,,0,0,,5,,,1.8,,2012-05-18 00:00:00,1,3060903.2012.5.18,,,AB,,,-6,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,2012,5.8,,,,12.2,0,,15,,1,0,,5,,,0,,2012-05-19 00:00:00,0,3060903.2012.5.19,,,AB,,,-3.5,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,2012,7.5,,,,10.5,0,,18.5,,0,0,,5,,,0,,2012-05-20 00:00:00,0,3060903.2012.5.20,,,AB,,,-3.5,
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,2012,9.8,,,,8.2,0,,18.5,,0,0,,5,,,0,,2012-05-21 00:00:00,0,3060903.2012.5.21,,,AB,,,1,
-117.86666666666666,53.35,3060903,,,22,,BRULE BLACK CAT,2012,,M,,,,,,,,0,,,5,,,,M,2012-05-22 00:00:00,,3060903.2012.5.22,,,AB,M,,8,M
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,2012,,M,,,,9.4,,14,M,,,,5,,,9.4,,2012-05-23 00:00:00,0,3060903.2012.5.23,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,2012,6.5,,,,11.5,1,,10,,0,0,,5,,,1,,2012-05-24 00:00:00,0,3060903.2012.5.24,,,AB,,,3,
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,2012,9,,,,9,0,,15,,0,0,,5,,,0,,2012-05-25 00:00:00,0,3060903.2012.5.25,,,AB,,,3,
-117.86666666666666,53.35,3060903,,,26,,BRULE BLACK CAT,2012,9.3,,,,8.7,0,,20.5,,0,0,,5,,,0,,2012-05-26 00:00:00,0,3060903.2012.5.26,,,AB,,,-2,
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,2012,9.8,,,,8.2,0,,21.5,,0,0,,5,,,0,,2012-05-27 00:00:00,0,3060903.2012.5.27,,,AB,,,-2,
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,2012,11.3,,,,6.7,0,,22.5,,0,0,,5,,,0,,2012-05-28 00:00:00,0,3060903.2012.5.28,,,AB,,,0,
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,2012,8.8,,,,9.2,3,,15.5,,0,0,,5,,,3,,2012-05-29 00:00:00,0,3060903.2012.5.29,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,2012,10.3,,,,7.7,0,,18,,0,0,,5,,,0,,2012-05-30 00:00:00,0,3060903.2012.5.30,,,AB,,,2.5,
-117.86666666666666,53.35,3060903,,,31,,BRULE BLACK CAT,2012,11.8,,,,6.2,0,,19,,0,0,,5,,,0,,2012-05-31 00:00:00,0,3060903.2012.5.31,,,AB,,,4.5,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,2012,10.8,,,,7.2,3.4,,18.5,,0,0,,6,,,3.4,,2012-06-01 00:00:00,0,3060903.2012.6.1,,,AB,,,3,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,2012,11.5,,,,6.5,5.6,,15,,0,0,,6,,,5.6,,2012-06-02 00:00:00,0,3060903.2012.6.2,,,AB,,,8,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,2012,9.3,,,,8.7,0,,17,,0,0,,6,,,0,,2012-06-03 00:00:00,0,3060903.2012.6.3,,,AB,,,1.5,
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,2012,11.5,,,,6.5,2.4,,20,,0,0,,6,,,2.4,,2012-06-04 00:00:00,0,3060903.2012.6.4,,,AB,,,3,
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,2012,12.3,,,,5.7,38.8,,15,,0,0,,6,,,38.8,,2012-06-05 00:00:00,0,3060903.2012.6.5,,,AB,,,9.5,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,2012,11.5,,,,6.5,17,,12.5,,0,0,,6,,,17,,2012-06-06 00:00:00,0,3060903.2012.6.6,,,AB,,,10.5,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,2012,10.5,,,,7.5,0,,16,,0,0,,6,,,0,,2012-06-07 00:00:00,0,3060903.2012.6.7,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,2012,11.3,,,,6.7,33.6,,18,,0,0,,6,,,33.6,,2012-06-08 00:00:00,0,3060903.2012.6.8,,,AB,,,4.5,
-117.86666666666666,53.35,3060903,,,9,,BRULE BLACK CAT,2012,7.5,,,,10.5,13.6,,10,,0,0,,6,,,13.6,,2012-06-09 00:00:00,0,3060903.2012.6.9,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,10,,BRULE BLACK CAT,2012,,M,,,,2.2,,,,0,,,6,,,2.2,M,2012-06-10 00:00:00,0,3060903.2012.6.10,,,AB,M,,5.5,M
-117.86666666666666,53.35,3060903,,,11,,BRULE BLACK CAT,2012,13.3,,,,4.7,0.3,,23,,0,0,,6,,,0.3,,2012-06-11 00:00:00,0,3060903.2012.6.11,,,AB,,,3.5,
-117.86666666666666,53.35,3060903,,,12,,BRULE BLACK CAT,2012,,M,,,,1.7,,,,0,,,6,,,1.7,M,2012-06-12 00:00:00,0,3060903.2012.6.12,,,AB,M,,10,M
-117.86666666666666,53.35,3060903,,,13,,BRULE BLACK CAT,2012,10.5,,,,7.5,2,,16,,0,0,,6,,,2,,2012-06-13 00:00:00,0,3060903.2012.6.13,,,AB,,,5,
-117.86666666666666,53.35,3060903,,,14,,BRULE BLACK CAT,2012,,M,,,,,,,,0,,,6,,,,M,2012-06-14 00:00:00,,3060903.2012.6.14,,,AB,M,,4,M
-117.86666666666666,53.35,3060903,,,15,,BRULE BLACK CAT,2012,,M,,,,0,,17.5,M,,,,6,,,0,,2012-06-15 00:00:00,0,3060903.2012.6.15,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,16,,BRULE BLACK CAT,2012,13.5,,,,4.5,3.6,,20,,0,0,,6,,,3.6,,2012-06-16 00:00:00,0,3060903.2012.6.16,,,AB,,,7,
-117.86666666666666,53.35,3060903,,,17,,BRULE BLACK CAT,2012,13.3,,,,4.7,0,,18.5,,0,0,,6,,,0,,2012-06-17 00:00:00,0,3060903.2012.6.17,,,AB,,,8,
-117.86666666666666,53.35,3060903,,,18,,BRULE BLACK CAT,2012,11.5,,,,6.5,3.8,,17,,0,0,,6,,,3.8,,2012-06-18 00:00:00,0,3060903.2012.6.18,,,AB,,,6,
-117.86666666666666,53.35,3060903,,,19,,BRULE BLACK CAT,2012,11.8,,,,6.2,1,,15.5,,0,0,,6,,,1,,2012-06-19 00:00:00,0,3060903.2012.6.19,,,AB,,,8,
-117.86666666666666,53.35,3060903,,,20,,BRULE BLACK CAT,2012,11.5,,,,6.5,0.4,,19,,0,0,,6,,,0.4,,2012-06-20 00:00:00,0,3060903.2012.6.20,,,AB,,,4,
-117.86666666666666,53.35,3060903,,,21,,BRULE BLACK CAT,2012,13,,,,5,0,,23,,0,0,,6,,,0,,2012-06-21 00:00:00,0,3060903.2012.6.21,,,AB,,,3,
-117.86666666666666,53.35,3060903,,,22,,BRULE BLACK CAT,2012,13,,,,5,6,,20.5,,0,0,,6,,,6,,2012-06-22 00:00:00,0,3060903.2012.6.22,,,AB,,,5.5,
-117.86666666666666,53.35,3060903,,,23,,BRULE BLACK CAT,2012,,M,,,,,,,,0,,,6,,,,M,2012-06-23 00:00:00,,3060903.2012.6.23,,,AB,M,,12,M
-117.86666666666666,53.35,3060903,,,24,,BRULE BLACK CAT,2012,,M,,,,1.2,,18,M,,,,6,,,1.2,,2012-06-24 00:00:00,0,3060903.2012.6.24,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,25,,BRULE BLACK CAT,2012,,M,,,,,,,,0,,,6,,,,M,2012-06-25 00:00:00,,3060903.2012.6.25,,,AB,M,,6,M
-117.86666666666666,53.35,3060903,,,27,,BRULE BLACK CAT,2012,,M,,,,0,,,M,,,,6,,,0,M,2012-06-27 00:00:00,0,3060903.2012.6.27,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,28,,BRULE BLACK CAT,2012,,M,,,,0,,22.5,M,0,,,6,,,0,,2012-06-28 00:00:00,0,3060903.2012.6.28,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,29,,BRULE BLACK CAT,2012,15.5,,,,2.5,0,,20.5,,0,0,,6,,,0,,2012-06-29 00:00:00,0,3060903.2012.6.29,,,AB,,,10.5,
-117.86666666666666,53.35,3060903,,,30,,BRULE BLACK CAT,2012,14.8,,,,3.2,0.2,,23,,0,0,,6,,,0.2,,2012-06-30 00:00:00,0,3060903.2012.6.30,,,AB,,,6.5,
-117.86666666666666,53.35,3060903,,,1,,BRULE BLACK CAT,2012,15.3,,,,2.7,6.6,,19,,0,0,,7,,,6.6,,2012-07-01 00:00:00,0,3060903.2012.7.1,,,AB,,,11.5,
-117.86666666666666,53.35,3060903,,,2,,BRULE BLACK CAT,2012,13,,,,5,1.6,,20.5,,0,0,,7,,,1.6,,2012-07-02 00:00:00,0,3060903.2012.7.2,,,AB,,,5.5,
-117.86666666666666,53.35,3060903,,,3,,BRULE BLACK CAT,2012,,M,,,,,,,,0,,,7,,,,M,2012-07-03 00:00:00,,3060903.2012.7.3,,,AB,M,,8.5,M
-117.86666666666666,53.35,3060903,,,4,,BRULE BLACK CAT,2012,,M,,,,0,,16,M,,,,7,,,0,,2012-07-04 00:00:00,0,3060903.2012.7.4,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,5,,BRULE BLACK CAT,2012,11.3,,,,6.7,0.6,,20.5,,0,0,,7,,,0.6,,2012-07-05 00:00:00,0,3060903.2012.7.5,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,6,,BRULE BLACK CAT,2012,13.3,,,,4.7,0,,24.5,,0,0,,7,,,0,,2012-07-06 00:00:00,0,3060903.2012.7.6,,,AB,,,2,
-117.86666666666666,53.35,3060903,,,7,,BRULE BLACK CAT,2012,,M,,,,,,,,0,,,7,,,,M,2012-07-07 00:00:00,,3060903.2012.7.7,,,AB,M,,2,M
-117.86666666666666,53.35,3060903,,,8,,BRULE BLACK CAT,2012,,M,,,,0,,30.5,M,,,,7,,,0,,2012-07-08 00:00:00,0,3060903.2012.7.8,,,AB,M,,,M
-117.86666666666666,53.35,3060903,,,9,,BRULE BLACK CAT,2012,19.8,,,,0,0,,31.5,,0,1.8,,7,,,0,,2012-07-09 00:00:00,0,3060903.2012.7.9,,,AB,,,8,
